product_name,drug_varient,product_photo_url,product_url,final_price,original_price,offer,is_in_stock
Vision Express 41318 Purple Brown Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915131/vision_express_41318_purple_brown_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41318-purple-brown-rectangle-sunglasses-1s,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
Vision Express 21694P Blue Grey Solid Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915130/vision_express_21694p_blue_grey_solid_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21694p-blue-grey-solid-rectangle-sunglasses-1s,"Rs. 1,799.40","Rs. 2,999.00",40% OFF,True
Vision Express 21598 Black Amber Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915125/vision_express_21598_black_amber_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21598-black-amber-rectangle-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 41286P Brown Brown Oval Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915124/vision_express_41286p_brown_brown_oval_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41286p-brown-brown-oval-sunglasses-1s,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
Vision Express 21690 Grey Mirror Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915127/vision_express_21690_grey_mirror_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21690-grey-mirror-rectangle-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 21570P Black Grey Gradient Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915126/vision_express_21570p_black_grey_gradient_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21570p-black-grey-gradient-rectangle-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 21656 Brown Orange Round Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915120/vision_express_21656_brown_orange_round_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21656-brown-orange-round-sunglasses-1s,Rs. 824.25,"Rs. 1,099.00",25% OFF,True
Vision Express 72022P Black Grey Wayfarer Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915123/vision_express_72022p_black_grey_wayfarer_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-72022p-black-grey-wayfarer-sunglasses-1s,"Rs. 1,124.25","Rs. 1,499.00",25% OFF,True
Vision Express 21642P Black Green Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915122/vision_express_21642p_black_green_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21642p-black-green-rectangle-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 48945 Gold Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915149/vision_express_48945_gold_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-48945-gold-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 49068 Purple Cat Eye Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915148/vision_express_49068_purple_cat_eye_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-49068-purple-cat-eye-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 29306 Black Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915150/vision_express_29306_black_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29306-black-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 48945 Purple Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915145/vision_express_48945_purple_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-48945-purple-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 12004 Gold Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915144/vision_express_12004_gold_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-12004-gold-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 48796 Black Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915147/vision_express_48796_black_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-48796-black-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 11957 Gold Oval Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915146/vision_express_11957_gold_oval_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-11957-gold-oval-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
Vision Express 41325 Pink Grey Gradient Round Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915141/vision_express_41325_pink_grey_gradient_round_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-41325-pink-grey-gradient-round-sunglasses-1s,"Rs. 1,499.25","Rs. 1,999.00",25% OFF,True
Vision Express 21691P Brown Brown Solid Rectangle Sunglasses 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915140/vision_express_21691p_brown_brown_solid_rectangle_sunglasses_1s_0_0.jpg,https://www.netmeds.com/non-prescriptions/vision-express-21691p-brown-brown-solid-rectangle-sunglasses-1s,"Rs. 1,499.40","Rs. 2,499.00",40% OFF,True
Vision Express 29450 Gold Rectangle Eyeglasses (Including Anti-Reflective Coating Lens) 1's,Mfr: N/A,https://www.netmeds.com/images/product-v1/150x150/915143/vision_express_29450_gold_rectangle_eyeglasses_including_anti_reflective_coating_lens_1s_0_1.jpg,https://www.netmeds.com/non-prescriptions/vision-express-29450-gold-rectangle-eyeglasses-including-anti-reflective-coating-lens-1s,"Rs. 1,099.50","Rs. 2,199.00",50% OFF,True
